Year,WeekOfYear,Product_ID,Store_ID,Category,Region,Sales_Quantity,Inventory_Level,Price,Cost,Week_Start,Sales_Lag_1,Sales_Lag_2,Sales_Lag_3,Sales_Lag_4,Sales_Rolling_2,Sales_Rolling_4,Sales_Rolling_8,Inventory_Turnover,Gross_Margin
2023,22,P003,S04,Food,West,145,30.285714285714285,34.15,20.49,2023-05-29,146.0,109.0,122.0,137.0,127.5,128.5,140.25,4.787735849056604,1980.7
2023,22,P010,S03,Electronics,East,332,79.42857142857143,61.28000000000001,36.77,2023-05-29,287.0,281.0,323.0,370.0,284.0,315.25,335.25,4.179856115107913,8137.3200000000015
2023,22,P003,S05,Food,Central,124,36.285714285714285,34.15,20.49,2023-05-29,105.0,148.0,240.0,137.0,126.5,157.5,160.375,3.4173228346456694,1693.84
2023,22,P010,S05,Electronics,Central,417,87.85714285714286,61.28000000000001,36.77,2023-05-29,547.0,529.0,592.0,564.0,538.0,558.0,572.5,4.746341463414634,10220.670000000002
2023,22,P002,S01,Home Goods,North,18,5.142857142857143,17.62,10.570000000000002,2023-05-29,37.0,48.0,36.0,51.0,42.5,43.0,39.5,3.4999999999999996,126.89999999999998
2023,22,P007,S02,Home Goods,South,157,45.57142857142857,54.37,32.62,2023-05-29,128.0,164.0,181.0,142.0,146.0,153.75,152.125,3.4451410658307213,3414.75
2023,22,P006,S02,Clothing,South,108,28.0,40.8,24.48,2023-05-29,104.0,104.0,100.0,78.0,104.0,96.5,121.25,3.857142857142857,1762.5599999999997
2023,22,P009,S03,Toys,East,277,60.0,54.089999999999996,32.46,2023-05-29,251.0,272.0,308.0,278.0,261.5,277.25,290.5,4.616666666666666,5991.509999999998
2023,22,P001,S03,Clothing,East,86,27.714285714285715,17.76,10.66,2023-05-29,28.0,65.0,30.0,26.0,46.5,37.25,41.375,3.1030927835051547,610.6000000000001
2023,22,P004,S04,Toys,West,149,23.142857142857142,27.59,16.56,2023-05-29,137.0,126.0,142.0,170.0,131.5,143.75,172.0,6.438271604938271,1643.4700000000003
2023,22,P008,S03,Food,East,225,63.57142857142857,46.58,27.95,2023-05-29,233.0,214.0,275.0,236.0,223.5,239.5,248.625,3.539325842696629,4191.75
2023,22,P009,S05,Toys,Central,413,82.28571428571429,54.089999999999996,32.46,2023-05-29,432.0,506.0,486.0,524.0,469.0,487.0,491.75,5.019097222222221,8933.189999999999
2023,22,P003,S01,Food,North,20,12.142857142857142,34.15,20.49,2023-05-29,71.0,41.0,28.0,68.0,56.0,52.0,52.25,1.647058823529412,273.2
2023,22,P004,S05,Toys,Central,212,38.142857142857146,27.59,16.56,2023-05-29,207.0,184.0,228.0,204.0,195.5,205.75,217.875,5.558052434456928,2338.36
2023,22,P002,S02,Home Goods,South,47,17.428571428571427,17.62,10.570000000000002,2023-05-29,49.0,84.0,28.0,92.0,66.5,63.25,53.25,2.69672131147541,331.34999999999997
2023,22,P005,S04,Electronics,West,158,29.428571428571427,30.26,18.15,2023-05-29,236.0,207.0,212.0,211.0,221.5,216.5,224.75,5.368932038834951,1913.3800000000006
2023,22,P008,S05,Food,Central,403,87.71428571428571,46.58,27.95,2023-05-29,410.0,427.0,415.0,474.0,418.5,431.5,433.75,4.594462540716613,7507.889999999999
2023,22,P007,S01,Home Goods,North,59,14.428571428571429,54.37,32.62,2023-05-29,94.0,43.0,49.0,107.0,68.5,73.25,78.125,4.089108910891089,1283.25
2023,22,P001,S02,Clothing,South,54,19.285714285714285,17.76,10.66,2023-05-29,26.0,61.0,57.0,30.0,43.5,43.5,45.125,2.8000000000000003,383.4000000000001
2023,22,P001,S01,Clothing,North,41,4.142857142857143,17.76,10.66,2023-05-29,48.0,17.0,9.0,43.0,32.5,29.25,32.0,9.89655172413793,291.1000000000001
2023,22,P001,S04,Clothing,West,37,7.857142857142857,17.76,10.66,2023-05-29,28.0,41.0,35.0,27.0,34.5,32.75,37.625,4.709090909090909,262.70000000000005
2023,22,P005,S02,Electronics,South,82,10.142857142857142,30.26,18.15,2023-05-29,88.0,116.0,115.0,128.0,102.0,111.75,117.875,8.084507042253522,993.0200000000002
2023,22,P007,S04,Home Goods,West,279,60.142857142857146,54.37,32.62,2023-05-29,300.0,263.0,339.0,284.0,281.5,296.5,311.125,4.6389548693586695,6068.25
2023,22,P009,S01,Toys,North,78,21.571428571428573,54.089999999999996,32.46,2023-05-29,109.0,134.0,119.0,80.0,121.5,110.5,103.625,3.615894039735099,1687.1399999999996
2023,22,P006,S03,Clothing,East,158,33.57142857142857,40.8,24.48,2023-05-29,156.0,225.0,187.0,225.0,190.5,198.25,199.625,4.706382978723404,2578.5599999999995
2023,22,P003,S03,Food,East,110,29.428571428571427,34.15,20.49,2023-05-29,128.0,69.0,150.0,103.0,98.5,112.5,102.5,3.737864077669903,1502.6
2023,22,P010,S01,Electronics,North,90,21.285714285714285,61.28000000000001,36.77,2023-05-29,115.0,113.0,93.0,154.0,114.0,118.75,111.75,4.228187919463087,2205.9000000000005
2023,22,P002,S04,Home Goods,West,53,14.428571428571429,17.62,10.570000000000002,2023-05-29,110.0,79.0,65.0,80.0,94.5,83.5,90.25,3.6732673267326734,373.6499999999999
2023,22,P002,S05,Home Goods,Central,117,34.714285714285715,17.62,10.570000000000002,2023-05-29,106.0,95.0,117.0,77.0,100.5,98.75,103.625,3.3703703703703702,824.8499999999999
2023,22,P006,S04,Clothing,West,193,32.714285714285715,40.8,24.48,2023-05-29,219.0,248.0,285.0,314.0,233.5,266.5,268.125,5.899563318777292,3149.7599999999993
2023,22,P005,S05,Electronics,Central,224,51.42857142857143,30.26,18.15,2023-05-29,189.0,274.0,282.0,266.0,231.5,252.75,268.5,4.355555555555555,2712.640000000001
2023,22,P004,S02,Toys,South,78,18.285714285714285,27.59,16.56,2023-05-29,73.0,83.0,93.0,112.0,78.0,90.25,86.875,4.265625,860.3400000000001
2023,22,P005,S01,Electronics,North,64,18.857142857142858,30.26,18.15,2023-05-29,69.0,79.0,75.0,75.0,74.0,74.5,75.75,3.393939393939394,775.0400000000002
2023,22,P010,S04,Electronics,West,347,83.42857142857143,61.28000000000001,36.77,2023-05-29,406.0,434.0,429.0,450.0,420.0,429.75,443.0,4.159246575342466,8504.970000000001
2023,22,P010,S02,Electronics,South,169,38.142857142857146,61.28000000000001,36.77,2023-05-29,237.0,164.0,213.0,208.0,200.5,205.5,217.375,4.430711610486891,4142.1900000000005
2023,22,P006,S01,Clothing,North,65,14.0,40.8,24.48,2023-05-29,72.0,41.0,47.0,60.0,56.5,55.0,72.875,4.642857142857143,1060.7999999999997
2023,22,P008,S04,Food,West,268,69.71428571428571,46.58,27.95,2023-05-29,301.0,320.0,357.0,352.0,310.5,332.5,345.5,3.8442622950819674,4992.84
2023,22,P009,S02,Toys,South,148,29.142857142857142,54.089999999999996,32.46,2023-05-29,184.0,215.0,177.0,176.0,199.5,188.0,195.125,5.078431372549019,3201.2399999999993
2023,22,P007,S03,Home Goods,East,176,28.571428571428573,54.37,32.62,2023-05-29,200.0,196.0,234.0,305.0,198.0,233.75,237.875,6.159999999999999,3828.0
2023,22,P008,S01,Food,North,50,10.714285714285714,46.58,27.95,2023-05-29,25.0,120.0,99.0,54.0,72.5,74.5,67.375,4.666666666666667,931.5
2023,22,P007,S05,Home Goods,Central,361,74.0,54.37,32.62,2023-05-29,338.0,325.0,344.0,418.0,331.5,356.25,376.125,4.878378378378378,7851.75
2023,22,P004,S01,Toys,North,54,22.285714285714285,27.59,16.56,2023-05-29,38.0,32.0,81.0,81.0,35.0,58.0,54.375,2.4230769230769234,595.6200000000001
2023,22,P005,S03,Electronics,East,170,41.285714285714285,30.26,18.15,2023-05-29,150.0,134.0,165.0,157.0,142.0,151.5,161.125,4.11764705882353,2058.7000000000007
2023,22,P001,S05,Clothing,Central,85,23.857142857142858,17.76,10.66,2023-05-29,50.0,67.0,24.0,74.0,58.5,53.75,66.25,3.5628742514970058,603.5000000000001
2023,23,P006,S02,Clothing,South,102,11.285714285714286,40.8,24.48,2023-06-05,108.0,104.0,104.0,100.0,106.0,104.0,114.0,9.037974683544304,1664.6399999999996
2023,23,P009,S04,Toys,West,350,72.14285714285714,54.089999999999996,32.46,2023-06-05,374.0,370.0,386.0,397.0,372.0,381.75,397.75,4.851485148514851,7570.499999999998
2023,23,P001,S04,Clothing,West,32,6.714285714285714,17.76,10.66,2023-06-05,37.0,28.0,41.0,35.0,32.5,35.25,36.625,4.76595744680851,227.20000000000005
2023,23,P009,S05,Toys,Central,418,94.57142857142857,54.089999999999996,32.46,2023-06-05,413.0,432.0,506.0,486.0,422.5,459.25,481.625,4.419939577039275,9041.339999999998
2023,23,P006,S03,Clothing,East,142,32.142857142857146,40.8,24.48,2023-06-05,158.0,156.0,225.0,187.0,157.0,181.5,192.75,4.417777777777777,2317.4399999999996
2023,23,P003,S04,Food,West,118,26.714285714285715,34.15,20.49,2023-06-05,145.0,146.0,109.0,122.0,145.5,130.5,140.375,4.4171122994652405,1611.88
2023,23,P005,S02,Electronics,South,112,27.285714285714285,30.26,18.15,2023-06-05,82.0,88.0,116.0,115.0,85.0,100.25,110.125,4.104712041884817,1356.3200000000004
2023,23,P002,S01,Home Goods,North,22,7.0,17.62,10.570000000000002,2023-06-05,18.0,37.0,48.0,36.0,27.5,34.75,36.75,3.142857142857143,155.09999999999997
2023,23,P010,S01,Electronics,North,62,21.285714285714285,61.28000000000001,36.77,2023-06-05,90.0,115.0,113.0,93.0,102.5,102.75,103.875,2.912751677852349,1519.6200000000003
2023,23,P008,S04,Food,West,322,78.28571428571429,46.58,27.95,2023-06-05,268.0,301.0,320.0,357.0,284.5,311.5,329.75,4.113138686131387,5998.86
2023,23,P001,S03,Clothing,East,62,12.571428571428571,17.76,10.66,2023-06-05,86.0,28.0,65.0,30.0,57.0,52.25,49.625,4.931818181818182,440.2000000000001
2023,23,P006,S05,Clothing,Central,242,46.714285714285715,40.8,24.48,2023-06-05,241.0,298.0,276.0,364.0,269.5,294.75,317.25,5.180428134556575,3949.439999999999
2023,23,P006,S04,Clothing,West,258,49.42857142857143,40.8,24.48,2023-06-05,193.0,219.0,248.0,285.0,206.0,236.25,257.75,5.219653179190751,4210.5599999999995
2023,23,P003,S02,Food,South,76,16.285714285714285,34.15,20.49,2023-06-05,23.0,35.0,65.0,85.0,29.0,52.0,64.625,4.666666666666667,1038.16
2023,23,P003,S01,Food,North,47,17.142857142857142,34.15,20.49,2023-06-05,20.0,71.0,41.0,28.0,45.5,40.0,45.375,2.7416666666666667,642.02
2023,23,P005,S03,Electronics,East,137,31.428571428571427,30.26,18.15,2023-06-05,170.0,150.0,134.0,165.0,160.0,154.75,157.0,4.359090909090909,1659.0700000000004
2023,23,P010,S05,Electronics,Central,464,93.28571428571429,61.28000000000001,36.77,2023-06-05,417.0,547.0,529.0,592.0,482.0,521.25,552.875,4.973966309341501,11372.640000000003
2023,23,P010,S02,Electronics,South,168,32.42857142857143,61.28000000000001,36.77,2023-06-05,169.0,237.0,164.0,213.0,203.0,195.75,210.375,5.180616740088105,4117.680000000001
2023,23,P004,S05,Toys,Central,181,52.57142857142857,27.59,16.56,2023-06-05,212.0,207.0,184.0,228.0,209.5,207.75,215.375,3.442934782608696,1996.4300000000003
2023,23,P005,S01,Electronics,North,41,12.714285714285714,30.26,18.15,2023-06-05,64.0,69.0,79.0,75.0,66.5,71.75,75.625,3.2247191011235956,496.5100000000001
2023,23,P001,S05,Clothing,Central,79,11.428571428571429,17.76,10.66,2023-06-05,85.0,50.0,67.0,24.0,67.5,56.5,65.375,6.9125,560.9000000000001
2023,23,P008,S01,Food,North,73,20.714285714285715,46.58,27.95,2023-06-05,50.0,25.0,120.0,99.0,37.5,73.5,69.75,3.5241379310344825,1359.99
2023,23,P004,S01,Toys,North,65,20.428571428571427,27.59,16.56,2023-06-05,54.0,38.0,32.0,81.0,46.0,51.25,56.25,3.181818181818182,716.95
2023,23,P004,S04,Toys,West,131,36.57142857142857,27.59,16.56,2023-06-05,149.0,137.0,126.0,142.0,143.0,138.5,168.5,3.58203125,1444.93
2023,23,P007,S02,Home Goods,South,116,25.285714285714285,54.37,32.62,2023-06-05,157.0,128.0,164.0,181.0,142.5,157.5,153.625,4.5875706214689265,2523.0
2023,23,P005,S05,Electronics,Central,191,52.714285714285715,30.26,18.15,2023-06-05,224.0,189.0,274.0,282.0,206.5,242.25,259.5,3.6233062330623307,2313.0100000000007
2023,23,P004,S03,Toys,East,131,44.285714285714285,27.59,16.56,2023-06-05,114.0,157.0,119.0,120.0,135.5,127.5,144.125,2.958064516129032,1444.93
2023,23,P002,S05,Home Goods,Central,113,23.142857142857142,17.62,10.570000000000002,2023-06-05,117.0,106.0,95.0,117.0,111.5,108.75,101.5,4.882716049382716,796.6499999999999
2023,23,P002,S03,Home Goods,East,65,8.714285714285714,17.62,10.570000000000002,2023-06-05,32.0,84.0,47.0,56.0,58.0,54.75,64.625,7.4590163934426235,458.24999999999994
2023,23,P002,S04,Home Goods,West,30,23.285714285714285,17.62,10.570000000000002,2023-06-05,53.0,110.0,79.0,65.0,81.5,76.75,87.875,1.2883435582822087,211.49999999999997
2023,23,P009,S03,Toys,East,246,68.71428571428571,54.089999999999996,32.46,2023-06-05,277.0,251.0,272.0,308.0,264.0,277.0,289.375,3.5800415800415806,5320.979999999999
2023,23,P008,S05,Food,Central,373,81.0,46.58,27.95,2023-06-05,403.0,410.0,427.0,415.0,406.5,413.75,424.75,4.604938271604938,6948.99
2023,23,P004,S02,Toys,South,58,23.428571428571427,27.59,16.56,2023-06-05,78.0,73.0,83.0,93.0,75.5,81.75,88.5,2.475609756097561,639.74
2023,23,P008,S03,Food,East,232,46.142857142857146,46.58,27.95,2023-06-05,225.0,233.0,214.0,275.0,229.0,236.75,242.5,5.027863777089783,4322.16
2023,23,P003,S03,Food,East,112,25.0,34.15,20.49,2023-06-05,110.0,128.0,69.0,150.0,119.0,114.25,105.5,4.48,1529.92
2023,23,P005,S04,Electronics,West,132,28.142857142857142,30.26,18.15,2023-06-05,158.0,236.0,207.0,212.0,197.0,203.25,219.75,4.690355329949239,1598.5200000000004
2023,23,P001,S02,Clothing,South,0,12.571428571428571,17.76,10.66,2023-06-05,54.0,26.0,61.0,57.0,40.0,49.5,50.375,0.0,0.0
2023,23,P010,S04,Electronics,West,342,71.14285714285714,61.28000000000001,36.77,2023-06-05,347.0,406.0,434.0,429.0,376.5,404.0,426.5,4.807228915662651,8382.420000000002
2023,23,P002,S02,Home Goods,South,61,34.42857142857143,17.62,10.570000000000002,2023-06-05,47.0,49.0,84.0,28.0,48.0,52.0,51.875,1.7717842323651452,430.04999999999995
2023,23,P010,S03,Electronics,East,301,71.28571428571429,61.28000000000001,36.77,2023-06-05,332.0,287.0,281.0,323.0,309.5,305.75,334.25,4.222444889779559,7377.510000000001
2023,23,P009,S02,Toys,South,104,23.0,54.089999999999996,32.46,2023-06-05,148.0,184.0,215.0,177.0,166.0,181.0,188.625,4.521739130434782,2249.5199999999995
2023,23,P006,S01,Clothing,North,75,15.571428571428571,40.8,24.48,2023-06-05,65.0,72.0,41.0,47.0,68.5,56.25,68.375,4.81651376146789,1223.9999999999998
2023,23,P001,S01,Clothing,North,50,11.0,17.76,10.66,2023-06-05,41.0,48.0,17.0,9.0,44.5,28.75,34.375,4.545454545454546,355.00000000000006
2023,23,P007,S01,Home Goods,North,63,19.857142857142858,54.37,32.62,2023-06-05,59.0,94.0,43.0,49.0,76.5,61.25,76.875,3.172661870503597,1370.25
2023,23,P007,S03,Home Goods,East,141,33.57142857142857,54.37,32.62,2023-06-05,176.0,200.0,196.0,234.0,188.0,201.5,226.5,4.2,3066.75
2023,23,P003,S05,Food,Central,85,16.714285714285715,34.15,20.49,2023-06-05,124.0,105.0,148.0,240.0,114.5,154.25,154.0,5.085470085470085,1161.1
2023,23,P008,S02,Food,South,131,36.714285714285715,46.58,27.95,2023-06-05,138.0,140.0,188.0,198.0,139.0,166.0,181.75,3.5680933852140075,2440.5299999999997
2023,23,P007,S04,Home Goods,West,254,64.85714285714286,54.37,32.62,2023-06-05,279.0,300.0,263.0,339.0,289.5,295.25,308.375,3.916299559471365,5524.5
2023,23,P009,S01,Toys,North,129,27.714285714285715,54.089999999999996,32.46,2023-06-05,78.0,109.0,134.0,119.0,93.5,110.0,99.625,4.654639175257731,2790.2699999999995
2023,23,P007,S05,Home Goods,Central,291,61.57142857142857,54.37,32.62,2023-06-05,361.0,338.0,325.0,344.0,349.5,342.0,368.0,4.726218097447796,6329.25
2023,24,P001,S05,Clothing,Central,73,20.571428571428573,17.76,10.66,2023-06-12,79.0,85.0,50.0,67.0,82.0,70.25,64.875,3.5486111111111107,518.3000000000001
2023,24,P004,S02,Toys,South,66,29.142857142857142,27.59,16.56,2023-06-12,58.0,78.0,73.0,83.0,68.0,73.0,83.875,2.264705882352941,727.98
2023,24,P010,S02,Electronics,South,156,33.42857142857143,61.28000000000001,36.77,2023-06-12,168.0,169.0,237.0,164.0,168.5,184.5,198.875,4.666666666666666,3823.560000000001
2023,24,P008,S05,Food,Central,367,72.85714285714286,46.58,27.95,2023-06-12,373.0,403.0,410.0,427.0,388.0,403.25,416.5,5.037254901960784,6837.21
2023,24,P005,S01,Electronics,North,67,20.428571428571427,30.26,18.15,2023-06-12,41.0,64.0,69.0,79.0,52.5,63.25,71.375,3.27972027972028,811.3700000000002
2023,24,P007,S03,Home Goods,East,193,48.42857142857143,54.37,32.62,2023-06-12,141.0,176.0,200.0,196.0,158.5,178.25,209.25,3.9852507374631267,4197.75
2023,24,P007,S01,Home Goods,North,100,13.571428571428571,54.37,32.62,2023-06-12,63.0,59.0,94.0,43.0,61.0,64.75,74.75,7.368421052631579,2175.0
2023,24,P006,S04,Clothing,West,200,39.142857142857146,40.8,24.48,2023-06-12,258.0,193.0,219.0,248.0,225.5,229.5,257.375,5.10948905109489,3263.9999999999995
2023,24,P004,S01,Toys,North,52,17.0,27.59,16.56,2023-06-12,65.0,54.0,38.0,32.0,59.5,47.25,57.375,3.0588235294117645,573.5600000000001
2023,24,P003,S04,Food,West,131,28.571428571428573,34.15,20.49,2023-06-12,118.0,145.0,146.0,109.0,131.5,129.5,134.0,4.585,1789.46
2023,24,P001,S01,Clothing,North,43,3.7142857142857144,17.76,10.66,2023-06-12,50.0,41.0,48.0,17.0,45.5,39.0,38.75,11.576923076923077,305.30000000000007
2023,24,P007,S04,Home Goods,West,260,56.42857142857143,54.37,32.62,2023-06-12,254.0,279.0,300.0,263.0,266.5,274.0,299.875,4.6075949367088604,5655.0
2023,24,P009,S01,Toys,North,81,8.0,54.089999999999996,32.46,2023-06-12,129.0,78.0,109.0,134.0,103.5,112.5,100.75,10.125,1752.0299999999997
2023,24,P001,S04,Clothing,West,53,15.285714285714286,17.76,10.66,2023-06-12,32.0,37.0,28.0,41.0,34.5,34.5,32.625,3.467289719626168,376.30000000000007
2023,24,P010,S04,Electronics,West,351,68.71428571428571,61.28000000000001,36.77,2023-06-12,342.0,347.0,406.0,434.0,344.5,382.25,414.125,5.108108108108109,8603.010000000002
2023,24,P010,S05,Electronics,Central,434,86.57142857142857,61.28000000000001,36.77,2023-06-12,464.0,417.0,547.0,529.0,440.5,489.25,538.25,5.013201320132013,10637.340000000002
2023,24,P010,S01,Electronics,North,65,20.571428571428573,61.28000000000001,36.77,2023-06-12,62.0,90.0,115.0,113.0,76.0,95.0,99.5,3.159722222222222,1593.1500000000003
2023,24,P003,S03,Food,East,104,34.57142857142857,34.15,20.49,2023-06-12,112.0,110.0,128.0,69.0,111.0,104.75,105.875,3.0082644628099175,1420.64
2023,24,P005,S05,Electronics,Central,225,34.42857142857143,30.26,18.15,2023-06-12,191.0,224.0,189.0,274.0,207.5,219.5,243.875,6.535269709543568,2724.7500000000005
2023,24,P002,S04,Home Goods,West,61,8.857142857142858,17.62,10.570000000000002,2023-06-12,30.0,53.0,110.0,79.0,41.5,68.0,79.375,6.887096774193548,430.04999999999995
2023,24,P009,S02,Toys,South,97,32.0,54.089999999999996,32.46,2023-06-12,104.0,148.0,184.0,215.0,126.0,162.75,177.625,3.03125,2098.1099999999997
2023,24,P002,S05,Home Goods,Central,109,23.142857142857142,17.62,10.570000000000002,2023-06-12,113.0,117.0,106.0,95.0,115.0,107.75,105.0,4.709876543209877,768.4499999999999
2023,24,P006,S03,Clothing,East,162,42.57142857142857,40.8,24.48,2023-06-12,142.0,158.0,156.0,225.0,150.0,170.25,185.625,3.8053691275167787,2643.8399999999997
2023,24,P008,S04,Food,West,250,48.857142857142854,46.58,27.95,2023-06-12,322.0,268.0,301.0,320.0,295.0,302.75,326.5,5.116959064327486,4657.5
2023,24,P006,S01,Clothing,North,94,26.285714285714285,40.8,24.48,2023-06-12,75.0,65.0,72.0,41.0,70.0,63.25,66.25,3.5760869565217392,1534.0799999999997
2023,24,P001,S03,Clothing,East,15,16.428571428571427,17.76,10.66,2023-06-12,62.0,86.0,28.0,65.0,74.0,60.25,52.75,0.9130434782608696,106.50000000000003
2023,24,P010,S03,Electronics,East,252,43.142857142857146,61.28000000000001,36.77,2023-06-12,301.0,332.0,287.0,281.0,316.5,300.25,328.625,5.841059602649006,6176.520000000001
2023,24,P009,S04,Toys,West,316,73.14285714285714,54.089999999999996,32.46,2023-06-12,350.0,374.0,370.0,386.0,362.0,370.0,385.875,4.3203125,6835.079999999998
2023,24,P004,S04,Toys,West,124,22.142857142857142,27.59,16.56,2023-06-12,131.0,149.0,137.0,126.0,140.0,135.75,159.25,5.6000000000000005,1367.7200000000003
2023,24,P003,S05,Food,Central,100,24.571428571428573,34.15,20.49,2023-06-12,85.0,124.0,105.0,148.0,104.5,115.5,147.125,4.069767441860465,1366.0
2023,24,P006,S02,Clothing,South,108,25.0,40.8,24.48,2023-06-12,102.0,108.0,104.0,104.0,105.0,104.5,108.75,4.32,1762.5599999999997
2023,24,P002,S01,Home Goods,North,14,9.428571428571429,17.62,10.570000000000002,2023-06-12,22.0,18.0,37.0,48.0,20.0,31.25,32.625,1.4848484848484849,98.69999999999999
2023,24,P008,S02,Food,South,139,36.0,46.58,27.95,2023-06-12,131.0,138.0,140.0,188.0,134.5,149.25,176.625,3.861111111111111,2589.5699999999997
2023,24,P002,S02,Home Goods,South,35,28.571428571428573,17.62,10.570000000000002,2023-06-12,61.0,47.0,49.0,84.0,54.0,60.25,56.75,1.2249999999999999,246.74999999999997
2023,24,P008,S03,Food,East,267,62.714285714285715,46.58,27.95,2023-06-12,232.0,225.0,233.0,214.0,228.5,226.0,235.875,4.257403189066059,4974.21
2023,24,P003,S01,Food,North,26,20.571428571428573,34.15,20.49,2023-06-12,47.0,20.0,71.0,41.0,33.5,44.75,41.0,1.2638888888888888,355.16
2023,24,P004,S05,Toys,Central,178,43.0,27.59,16.56,2023-06-12,181.0,212.0,207.0,184.0,196.5,196.0,209.625,4.1395348837209305,1963.3400000000001
2023,24,P003,S02,Food,South,51,14.571428571428571,34.15,20.49,2023-06-12,76.0,23.0,35.0,65.0,49.5,49.75,61.375,3.5,696.66
2023,24,P009,S03,Toys,East,236,58.57142857142857,54.089999999999996,32.46,2023-06-12,246.0,277.0,251.0,272.0,261.5,261.5,282.0,4.029268292682927,5104.6799999999985
2023,24,P005,S02,Electronics,South,111,33.857142857142854,30.26,18.15,2023-06-12,112.0,82.0,88.0,116.0,97.0,99.5,110.5,3.278481012658228,1344.2100000000003
2023,24,P005,S04,Electronics,West,178,35.42857142857143,30.26,18.15,2023-06-12,132.0,158.0,236.0,207.0,145.0,183.25,204.75,5.024193548387096,2155.5800000000004
2023,24,P008,S01,Food,North,85,14.714285714285714,46.58,27.95,2023-06-12,73.0,50.0,25.0,120.0,61.5,67.0,69.75,5.776699029126214,1583.55
2023,24,P006,S05,Clothing,Central,232,35.57142857142857,40.8,24.48,2023-06-12,242.0,241.0,298.0,276.0,241.5,264.25,303.875,6.522088353413655,3786.2399999999993
2023,24,P007,S05,Home Goods,Central,323,69.14285714285714,54.37,32.62,2023-06-12,291.0,361.0,338.0,325.0,326.0,328.75,356.125,4.671487603305786,7025.25
2023,24,P005,S03,Electronics,East,110,27.142857142857142,30.26,18.15,2023-06-12,137.0,170.0,150.0,134.0,153.5,147.75,154.75,4.052631578947368,1332.1000000000004
2023,24,P004,S03,Toys,East,142,20.714285714285715,27.59,16.56,2023-06-12,131.0,114.0,157.0,119.0,122.5,130.25,141.5,6.855172413793103,1566.2600000000002
2023,24,P002,S03,Home Goods,East,69,11.857142857142858,17.62,10.570000000000002,2023-06-12,65.0,32.0,84.0,47.0,48.5,57.0,60.75,5.8192771084337345,486.44999999999993
2023,24,P009,S05,Toys,Central,403,97.14285714285714,54.089999999999996,32.46,2023-06-12,418.0,413.0,432.0,506.0,415.5,442.25,468.375,4.148529411764706,8716.889999999998
2023,24,P001,S02,Clothing,South,25,18.714285714285715,17.76,10.66,2023-06-12,0.0,54.0,26.0,61.0,27.0,35.25,41.125,1.3358778625954197,177.50000000000003
2023,24,P007,S02,Home Goods,South,110,23.571428571428573,54.37,32.62,2023-06-12,116.0,157.0,128.0,164.0,136.5,141.25,150.0,4.666666666666666,2392.5
2023,25,P010,S02,Electronics,South,178,35.57142857142857,61.28000000000001,36.77,2023-06-19,156.0,168.0,169.0,237.0,162.0,182.5,192.875,5.004016064257028,4362.780000000001
2023,25,P010,S03,Electronics,East,229,43.857142857142854,61.28000000000001,36.77,2023-06-19,252.0,301.0,332.0,287.0,276.5,293.0,312.875,5.221498371335505,5612.790000000001
2023,25,P006,S01,Clothing,North,33,22.0,40.8,24.48,2023-06-19,94.0,75.0,65.0,72.0,84.5,76.5,66.375,1.5,538.56
2023,25,P005,S04,Electronics,West,145,36.57142857142857,30.26,18.15,2023-06-19,178.0,132.0,158.0,236.0,155.0,176.0,197.625,3.96484375,1755.9500000000005
2023,25,P010,S04,Electronics,West,344,68.71428571428571,61.28000000000001,36.77,2023-06-19,351.0,342.0,347.0,406.0,346.5,361.5,403.125,5.006237006237007,8431.440000000002
2023,25,P006,S03,Clothing,East,191,39.0,40.8,24.48,2023-06-19,162.0,142.0,158.0,156.0,152.0,154.5,181.625,4.897435897435898,3117.1199999999994
2023,25,P001,S01,Clothing,North,41,21.714285714285715,17.76,10.66,2023-06-19,43.0,50.0,41.0,48.0,46.5,45.5,39.875,1.888157894736842,291.1000000000001
2023,25,P005,S05,Electronics,Central,188,28.428571428571427,30.26,18.15,2023-06-19,225.0,191.0,224.0,189.0,208.0,207.25,239.375,6.6130653266331665,2276.6800000000007
2023,25,P006,S02,Clothing,South,87,23.571428571428573,40.8,24.48,2023-06-19,108.0,102.0,108.0,104.0,105.0,105.5,103.25,3.6909090909090905,1419.8399999999997
2023,25,P001,S02,Clothing,South,20,3.142857142857143,17.76,10.66,2023-06-19,25.0,0.0,54.0,26.0,12.5,26.25,36.125,6.363636363636364,142.00000000000003
2023,25,P001,S03,Clothing,East,22,7.0,17.76,10.66,2023-06-19,15.0,62.0,86.0,28.0,38.5,47.75,44.875,3.142857142857143,156.20000000000005
2023,25,P010,S05,Electronics,Central,432,97.85714285714286,61.28000000000001,36.77,2023-06-19,434.0,464.0,417.0,547.0,449.0,465.5,515.875,4.4145985401459855,10588.320000000002
2023,25,P005,S03,Electronics,East,105,23.857142857142858,30.26,18.15,2023-06-19,110.0,137.0,170.0,150.0,123.5,141.75,150.75,4.401197604790419,1271.5500000000004
2023,25,P003,S02,Food,South,38,22.0,34.15,20.49,2023-06-19,51.0,76.0,23.0,35.0,63.5,46.25,57.875,1.7272727272727273,519.08
2023,25,P008,S02,Food,South,152,24.714285714285715,46.58,27.95,2023-06-19,139.0,131.0,138.0,140.0,135.0,137.0,168.125,6.1502890173410405,2831.7599999999998
